lostsales,first_var,var_discount,avg_cost,MC_std,train_time_s,forecast_id,agent_id
false,0.1,0.8,-9721.583753346398,850.2589424227788,1495.813722554,8,38
true,0.03,0.95,-6476.838226977022,376.30539101053836,1564.409875736,1,53
true,0.03,0.95,-8996.071797335475,681.8395531826978,1564.409875736,2,53
true,0.03,0.95,-12012.929626101639,922.7695425682551,1564.409875736,3,53
true,0.03,0.95,-9004.233619768365,669.6938420696611,1564.409875736,4,53
true,0.03,0.95,-9021.031948096097,644.427637965856,1564.409875736,5,53
true,0.03,0.95,-9006.931672591982,668.9597510496098,1564.409875736,6,53
true,0.03,0.95,-8391.525408324114,655.0029893052263,1564.409875736,7,53
true,0.03,0.95,-10113.571741128448,771.805617258329,1564.409875736,8,53
true,0.05,0.8,-6652.942699328491,382.4497955937069,1496.788329901,1,39
true,0.05,0.8,-9198.396677484152,646.4445054846411,1496.788329901,2,39
true,0.05,0.8,-12296.588038911454,992.9493778934576,1496.788329901,3,39
true,0.05,0.8,-9275.684238961288,726.1307871400048,1496.788329901,4,39
true,0.05,0.8,-9274.562016203525,724.551786767763,1496.788329901,5,39
true,0.05,0.8,-9241.744841618682,717.2891354023798,1496.788329901,6,39
true,0.05,0.8,-8594.320628939267,580.8589346681747,1496.788329901,7,39
true,0.05,0.8,-10390.379240037119,869.5089741765147,1496.788329901,8,39
false,0.03,0.95,-6376.292138693428,335.8035142437689,1561.247832179,1,54
false,0.03,0.95,-8526.70627308561,471.92011609476583,1561.247832179,2,54
false,0.03,0.95,-10843.124639915013,672.4011377008702,1561.247832179,3,54
false,0.03,0.95,-8572.26219819389,548.4188474908885,1561.247832179,4,54
false,0.03,0.95,-8530.7450072764,528.9737674967998,1561.247832179,5,54
false,0.03,0.95,-8486.334764488409,499.5911279473998,1561.247832179,6,54
false,0.03,0.95,-8034.3486540293925,475.29022545253804,1561.247832179,7,54
false,0.03,0.95,-9196.178799578367,543.2228096026429,1561.247832179,8,54
false,0.05,0.8,-6340.844379941097,283.0951821814267,1497.217768843,1,40
false,0.05,0.8,-8694.711692018773,431.3440714332981,1497.217768843,2,40
false,0.05,0.8,-11148.128412568187,594.2336467373782,1497.217768843,3,40
false,0.05,0.8,-8686.106972002995,435.35980191983117,1497.217768843,4,40
false,0.05,0.8,-8656.667153723682,456.4510381880347,1497.217768843,5,40
false,0.05,0.8,-8617.443876621279,461.62521530327797,1497.217768843,6,40
false,0.05,0.8,-8146.905350759237,388.2537739997879,1497.217768843,7,40
false,0.05,0.8,-9320.661729317619,489.9188364996013,1497.217768843,8,40
true,0.1,0.99,-7940.260718552584,4419.80739585497,1563.826593632,1,55
true,0.1,0.99,-13036.65962819633,6360.8230864793495,1563.826593632,2,55
true,0.1,0.99,-17491.34825225588,8195.087762444626,1563.826593632,3,55
true,0.1,0.99,-13151.841238718556,7005.4471652782995,1563.826593632,4,55
true,0.1,0.99,-13385.611171842198,7991.954092699527,1563.826593632,5,55
true,0.1,0.99,-13520.516253726866,8191.8751736867025,1563.826593632,6,55
true,0.1,0.99,-11511.551732610451,4843.226539277522,1563.826593632,7,55
true,0.1,0.99,-14382.56486437601,6742.0788364994205,1563.826593632,8,55
true,0.03,0.8,-6627.910744512795,259.37581956949947,1494.683426042,1,41
true,0.03,0.8,-9039.249401752888,465.77855798305217,1494.683426042,2,41
true,0.03,0.8,-11965.899796233756,730.017730727161,1494.683426042,3,41
true,0.03,0.8,-9024.3438585765,473.2609888110364,1494.683426042,4,41
true,0.03,0.8,-9030.016126089275,525.324062727012,1494.683426042,5,41
true,0.03,0.8,-9068.855585275225,539.7979060340562,1494.683426042,6,41
true,0.03,0.8,-8449.563028410834,394.2555886480048,1494.683426042,7,41
true,0.03,0.8,-10159.863350600448,643.4105304942988,1494.683426042,8,41
false,0.1,0.99,-6845.844105845326,2829.6234200093695,1559.517944479,1,56
false,0.1,0.99,-10962.041067633076,6129.761836941275,1559.517944479,2,56
false,0.1,0.99,-15362.52861943674,10549.613528146567,1559.517944479,3,56
false,0.1,0.99,-10920.17361761158,6983.869503719806,1559.517944479,4,56
false,0.1,0.99,-10856.326628455628,4531.31007868721,1559.517944479,5,56
false,0.1,0.99,-11265.825072551903,6684.927073603719,1559.517944479,6,56
false,0.1,0.99,-10128.925362526728,5010.38268833995,1559.517944479,7,56
false,0.1,0.99,-11933.887642610041,6593.425574940662,1559.517944479,8,56
false,0.03,0.8,-6323.268053293162,222.36932923225328,1496.888591977,1,42
false,0.03,0.8,-8613.823711838439,313.88139651700806,1496.888591977,2,42
false,0.03,0.8,-10973.019444053074,411.7186127554488,1496.888591977,3,42
false,0.03,0.8,-8579.87736727133,316.3583164531949,1496.888591977,4,42
false,0.03,0.8,-8526.000981923184,331.04245744506306,1496.888591977,5,42
false,0.03,0.8,-8486.867100044272,344.45570763249503,1496.888591977,6,42
false,0.03,0.8,-8055.444154837957,281.2477828608609,1496.888591977,7,42
false,0.03,0.8,-9214.509323494918,346.4096158735377,1496.888591977,8,42
true,0.05,0.99,-6537.429042269777,841.9869132477588,1561.005947419,1,57
true,0.05,0.99,-9411.097031553107,2316.866874658895,1561.005947419,2,57
true,0.05,0.99,-12640.65273779291,2414.499959917003,1561.005947419,3,57
true,0.05,0.99,-9325.763144270948,1631.86939591387,1561.005947419,4,57
true,0.05,0.99,-9592.968067472313,2119.9496235631323,1561.005947419,5,57
true,0.05,0.99,-9488.267303359085,1596.324256587514,1561.005947419,6,57
true,0.05,0.99,-8617.727735315715,1390.4591418713496,1561.005947419,7,57
true,0.05,0.99,-10471.776065427479,1874.5213126828319,1561.005947419,8,57
true,0.1,0.9,-6808.428203416619,849.0589160166859,1495.617104583,1,43
true,0.1,0.9,-9846.723243938412,1559.6755691558235,1495.617104583,2,43
true,0.1,0.9,-13637.643795874297,2736.1859500768974,1495.617104583,3,43
true,0.1,0.9,-9893.25530030484,1913.8238921175368,1495.617104583,4,43
true,0.1,0.9,-9967.068077760932,2008.2741692907355,1495.617104583,5,43
true,0.1,0.9,-10045.965997226038,2023.8388040041352,1495.617104583,6,43
true,0.1,0.9,-9131.720615617014,1472.4820691118505,1495.617104583,7,43
true,0.1,0.9,-11080.781760234533,1742.0576662063445,1495.617104583,8,43
false,0.05,0.99,-6357.047925108823,936.1184226371306,1555.050047653,1,58
false,0.05,0.99,-8961.278277567968,2344.7883123270726,1555.050047653,2,58
false,0.05,0.99,-11596.669064602027,2281.4533570349417,1555.050047653,3,58
false,0.05,0.99,-8919.543208019719,1791.36610370606,1555.050047653,4,58
false,0.05,0.99,-8992.872297982842,1801.5937492059868,1555.050047653,5,58
false,0.05,0.99,-8844.27162729212,1560.9868647503515,1555.050047653,6,58
false,0.05,0.99,-8363.2287272581,1706.6709906733868,1555.050047653,7,58
false,0.05,0.99,-9561.972061762752,1716.7788905799678,1555.050047653,8,58
false,0.1,0.9,-6469.6903106760365,646.5701155149442,1495.741186876,1,44
false,0.1,0.9,-9123.464178297903,1113.830511895989,1495.741186876,2,44
false,0.1,0.9,-12057.868953889796,1838.76771963171,1495.741186876,3,44
false,0.1,0.9,-9114.401261518244,1227.656097232172,1495.741186876,4,44
false,0.1,0.9,-9176.737840771708,1257.9482630806588,1495.741186876,5,44
false,0.1,0.9,-9149.712783876566,1285.5556341409479,1495.741186876,6,44
false,0.1,0.9,-8549.381415685246,1083.75247903201,1495.741186876,7,44
false,0.1,0.9,-9877.978091814479,1324.8632305884714,1495.741186876,8,44
true,0.03,0.99,-6557.745627717933,506.52865354543616,1562.2293083,1,59
true,0.03,0.99,-9027.763002878863,810.480309280923,1562.2293083,2,59
true,0.03,0.99,-12023.449262383794,1358.4771927577233,1562.2293083,3,59
true,0.03,0.99,-9026.287779316208,947.9111221336782,1562.2293083,4,59
true,0.03,0.99,-9038.762482188145,971.2768629778957,1562.2293083,5,59
true,0.03,0.99,-9052.55045157827,975.640456439987,1562.2293083,6,59
true,0.03,0.99,-8443.48531950374,916.0185475111496,1562.2293083,7,59
true,0.03,0.99,-10078.08490307954,978.3195711825591,1562.2293083,8,59
true,0.05,0.9,-6641.490903494858,455.75472068574203,1495.656207968,1,45
true,0.05,0.9,-9176.664401446264,734.1191932038686,1495.656207968,2,45
true,0.05,0.9,-12348.306760217656,1161.8055153742916,1495.656207968,3,45
true,0.05,0.9,-9277.000073455061,887.281122927375,1495.656207968,4,45
true,0.05,0.9,-9295.787171912998,896.6954807419571,1495.656207968,5,45
true,0.05,0.9,-9273.685302652231,929.0786792416033,1495.656207968,6,45
true,0.05,0.9,-8556.1101266978,657.198688760602,1495.656207968,7,45
true,0.05,0.9,-10348.136685312207,930.3801774092884,1495.656207968,8,45
false,0.03,0.99,-6306.223707940081,435.40316212851843,1517.919119211,1,60
false,0.03,0.99,-8546.310784696961,732.8439493130127,1517.919119211,2,60
false,0.03,0.99,-10896.780667476683,1042.0902664494654,1517.919119211,3,60
false,0.03,0.99,-8551.922814274683,832.3211447276286,1517.919119211,4,60
false,0.03,0.99,-8486.439543812257,660.74395677606,1517.919119211,5,60
false,0.03,0.99,-8446.77014276666,736.1881088125621,1517.919119211,6,60
false,0.03,0.99,-8046.799521186813,722.4494398237781,1517.919119211,7,60
false,0.03,0.99,-9203.223667352084,791.8736681288241,1517.919119211,8,60
true,0.1,0.7,-6651.94625919783,498.2141082280283,1494.09826983,1,61
true,0.1,0.7,-9673.579316987849,918.7774544647856,1494.09826983,2,61
true,0.1,0.7,-13168.756204274487,1540.2156202645124,1494.09826983,3,61
true,0.1,0.7,-9716.914628397903,952.6262106256167,1494.09826983,4,61
true,0.1,0.7,-9815.09367711407,1138.7295630503686,1494.09826983,5,61
true,0.1,0.7,-9678.185174008979,1029.5560478213124,1494.09826983,6,61
true,0.1,0.7,-8935.620488965073,756.1340887197073,1494.09826983,7,61
true,0.1,0.7,-10842.150575514988,1135.2269547878964,1494.09826983,8,61
false,0.05,0.9,-6309.109874188995,342.50384120142223,1565.974837402,1,76
false,0.05,0.9,-8670.764944717826,527.2910878718988,1565.974837402,2,76
false,0.05,0.9,-11220.910845828992,756.4199585800554,1565.974837402,3,76
false,0.05,0.9,-8684.012182844845,558.9646575261462,1565.974837402,4,76
false,0.05,0.9,-8654.329913863634,579.2361957451475,1565.974837402,5,76
false,0.05,0.9,-8646.735119174362,572.566943909803,1565.974837402,6,76
false,0.05,0.9,-8142.0845759050435,506.8285756283156,1565.974837402,7,76
false,0.05,0.9,-9326.807385086111,589.686763439031,1565.974837402,8,76
false,0.1,0.7,-6386.154552351805,368.1996583997497,1494.642652347,1,62
false,0.1,0.7,-8930.07973924892,584.9628118221128,1494.642652347,2,62
false,0.1,0.7,-11557.862341333188,782.3177071308953,1494.642652347,3,62
false,0.1,0.7,-8908.558764708561,575.5866837134414,1494.642652347,4,62
false,0.1,0.7,-8908.97243644902,628.7805873561024,1494.642652347,5,62
false,0.1,0.7,-8885.176752878284,656.5443284372402,1494.642652347,6,62
false,0.1,0.7,-8325.198208466823,486.89011194247,1494.642652347,7,62
false,0.1,0.7,-9603.610506847386,623.3741319821264,1494.642652347,8,62
true,0.03,0.9,-6468.28558023486,337.9940165515579,1562.303003169,1,77
true,0.03,0.9,-9026.594316634675,556.2989724593446,1562.303003169,2,77
true,0.03,0.9,-12103.622104180053,892.837714753011,1562.303003169,3,77
true,0.03,0.9,-9060.988711829777,636.0205339199148,1562.303003169,4,77
true,0.03,0.9,-9086.254498411856,637.0846179935294,1562.303003169,5,77
true,0.03,0.9,-9109.234768631719,686.4738227888904,1562.303003169,6,77
true,0.03,0.9,-8392.696022291431,498.6388076910473,1562.303003169,7,77
true,0.03,0.9,-10203.616312299566,773.1620787313975,1562.303003169,8,77
true,0.05,0.7,-6650.582779523622,281.6647076675643,1509.866797665,1,63
true,0.05,0.7,-9182.66035461192,480.2754153137814,1509.866797665,2,63
true,0.05,0.7,-12247.598883345681,773.5131538495291,1509.866797665,3,63
true,0.05,0.7,-9219.593291610694,533.0009486373195,1509.866797665,4,63
true,0.05,0.7,-9222.859674120971,587.8526875569288,1509.866797665,5,63
true,0.05,0.7,-9207.299741874764,621.8313234281047,1509.866797665,6,63
true,0.05,0.7,-8546.943109299924,439.6366918972537,1509.866797665,7,63
true,0.05,0.7,-10309.539470515889,663.1687309443878,1509.866797665,8,63
false,0.03,0.9,-6386.060529196578,264.36991514478404,1567.090297589,1,78
false,0.03,0.9,-8598.41882887926,369.8372861342776,1567.090297589,2,78
false,0.03,0.9,-10932.469367226957,499.0489434218243,1567.090297589,3,78
false,0.03,0.9,-8561.649632128356,399.7115268061509,1567.090297589,4,78
false,0.03,0.9,-8546.985043149632,400.6116668968383,1567.090297589,5,78
false,0.03,0.9,-8509.215177899834,403.05919860352714,1567.090297589,6,78
false,0.03,0.9,-8067.983616665439,351.79632214628253,1567.090297589,7,78
false,0.03,0.9,-9214.219180163258,435.52329135275926,1567.090297589,8,78
false,0.05,0.7,-6349.25714529212,242.2995643981026,1495.703758729,1,64
false,0.05,0.7,-8674.388856440235,325.1961542191691,1495.703758729,2,64
false,0.05,0.7,-11130.960221038456,497.50820354410115,1495.703758729,3,64
false,0.05,0.7,-8680.381355112395,371.9714836110861,1495.703758729,4,64
false,0.05,0.7,-8677.077239438593,415.92151734226775,1495.703758729,5,64
false,0.05,0.7,-8616.354957947538,394.5858485879002,1495.703758729,6,64
false,0.05,0.7,-8123.380782150427,300.43328588357525,1495.703758729,7,64
false,0.05,0.7,-9329.80368712634,400.50677671597776,1495.703758729,8,64
true,0.1,0.95,-7024.616500626836,1498.0615006578496,1561.105453327,1,79
true,0.1,0.95,-10584.68737291698,3130.36975875902,1561.105453327,2,79
true,0.1,0.95,-14915.628226801813,5168.476911175997,1561.105453327,3,79
true,0.1,0.95,-10497.726229713779,2818.8727635574573,1561.105453327,4,79
true,0.1,0.95,-10848.075650928924,4051.010304203855,1561.105453327,5,79
true,0.1,0.95,-11011.07717643339,3525.1656920047412,1561.105453327,6,79
true,0.1,0.95,-9765.940760638201,2979.7558774827057,1561.105453327,7,79
true,0.1,0.95,-11874.750966986852,3086.4396408867256,1561.105453327,8,79
true,0.03,0.7,-6532.466789124932,235.34903148925264,1499.538047063,1,65
true,0.03,0.7,-9050.821403732536,442.78584009775045,1499.538047063,2,65
true,0.03,0.7,-12063.59056096191,706.9538175157038,1499.538047063,3,65
true,0.03,0.7,-9091.016636206323,497.26741686359384,1499.538047063,4,65
true,0.03,0.7,-9114.599519379522,536.8493696988166,1499.538047063,5,65
true,0.03,0.7,-9049.838347359753,491.7025968481137,1499.538047063,6,65
true,0.03,0.7,-8423.50130977331,401.42288374455217,1499.538047063,7,65
true,0.03,0.7,-10146.657991328313,591.1135964576911,1499.538047063,8,65
false,0.1,0.95,-6558.640212633623,1115.57405568466,1562.369791279,1,80
false,0.1,0.95,-9792.591906118856,3240.7303462844643,1562.369791279,2,80
false,0.1,0.95,-12952.62595613826,5077.289169092484,1562.369791279,3,80
false,0.1,0.95,-9499.899951515501,2115.644803657387,1562.369791279,4,80
false,0.1,0.95,-9586.416630902433,2388.0047222479934,1562.369791279,5,80
false,0.1,0.95,-9833.64886465343,3620.1168460357458,1562.369791279,6,80
false,0.1,0.95,-8958.159167193457,2215.497277567064,1562.369791279,7,80
false,0.1,0.95,-10393.14690137338,2480.325834660124,1562.369791279,8,80
false,0.03,0.7,-6389.906240835822,202.82333411537877,1496.938701363,1,66
false,0.03,0.7,-8622.024444434603,255.0776980847588,1496.938701363,2,66
false,0.03,0.7,-10927.70663144553,349.52715744905845,1496.938701363,3,66
false,0.03,0.7,-8590.923658220505,282.6037520754301,1496.938701363,4,66
false,0.03,0.7,-8582.30514813126,307.1773070543798,1496.938701363,5,66
false,0.03,0.7,-8509.23712877904,313.3999733468293,1496.938701363,6,66
false,0.03,0.7,-8075.704272548373,231.2520483354704,1496.938701363,7,66
false,0.03,0.7,-9253.383941295839,300.04557783063484,1496.938701363,8,66
true,0.05,0.95,-6556.122892501283,602.1759803593061,1559.371820197,1,81
true,0.05,0.95,-9250.83735865091,1016.7847046770511,1559.371820197,2,81
true,0.05,0.95,-12574.357408715696,1531.7991787108215,1559.371820197,3,81
true,0.05,0.95,-9328.530699335372,1110.003938901235,1559.371820197,4,81
true,0.05,0.95,-9436.991633653697,1137.1488702504366,1559.371820197,5,81
true,0.05,0.95,-9411.521348806198,1179.5596585215276,1559.371820197,6,81
true,0.05,0.95,-8606.714823057851,828.917266520519,1559.371820197,7,81
true,0.05,0.95,-10365.49798855039,1108.387068523136,1559.371820197,8,81
true,0.1,0.8,-6798.730897591515,669.3190209939839,1502.079561543,1,67
true,0.1,0.8,-9724.133309191357,1052.917383260764,1502.079561543,2,67
true,0.1,0.8,-13133.651388443392,1638.427335479389,1502.079561543,3,67
true,0.1,0.8,-9762.54766664716,1300.0154348339959,1502.079561543,4,67
true,0.1,0.8,-9821.343431914465,1228.6555461323978,1502.079561543,5,67
true,0.1,0.8,-9861.154140236566,1441.158416038612,1502.079561543,6,67
true,0.1,0.8,-9016.674105211416,1029.6529794884448,1502.079561543,7,67
true,0.1,0.8,-10977.341069138296,1454.7144551652382,1502.079561543,8,67
false,0.05,0.95,-6457.9592300175955,529.7347055272801,1566.785871549,1,82
false,0.05,0.95,-8696.634601292479,787.2445238550092,1566.785871549,2,82
false,0.05,0.95,-11143.529250726648,1132.4732628821794,1566.785871549,3,82
false,0.05,0.95,-8696.240564347312,811.7045333887426,1566.785871549,4,82
false,0.05,0.95,-8753.45358986984,919.9141212039046,1566.785871549,5,82
false,0.05,0.95,-8716.482185932258,958.1361976567925,1566.785871549,6,82
false,0.05,0.95,-8185.458371569885,725.7357752282605,1566.785871549,7,82
false,0.05,0.95,-9367.35994829983,867.8199186494523,1566.785871549,8,82
false,0.1,0.8,-6387.346474559704,445.9573260136302,1499.788174959,1,68
false,0.1,0.8,-8989.955809020834,712.1040140383978,1499.788174959,2,68
false,0.1,0.8,-11694.536096944183,1024.9364147608499,1499.788174959,3,68
false,0.1,0.8,-9006.309440261164,779.5533173627138,1499.788174959,4,68
false,0.1,0.8,-8948.021239149595,810.6488841286823,1499.788174959,5,68
false,0.1,0.8,-8963.579660122216,846.058816226049,1499.788174959,6,68
false,0.1,0.8,-8391.931973562774,649.7862450979936,1499.788174959,7,68
false,0.1,0.8,-9675.970374409173,829.7931924073844,1499.788174959,8,68
true,0.03,0.95,-6480.831481272447,364.7778411808702,1555.796168712,1,83
true,0.03,0.95,-9007.700996581605,650.1516507374205,1555.796168712,2,83
true,0.03,0.95,-12016.84278756061,879.102840757081,1555.796168712,3,83
true,0.03,0.95,-9020.602708103133,677.6254871673998,1555.796168712,4,83
true,0.03,0.95,-9042.366220203563,701.7358324063543,1555.796168712,5,83
true,0.03,0.95,-9054.426114270595,736.167455583285,1555.796168712,6,83
true,0.03,0.95,-8425.365260626173,583.9553315312313,1555.796168712,7,83
true,0.03,0.95,-10085.360603432853,735.5322798489655,1555.796168712,8,83
true,0.05,0.8,-6597.951522178935,332.53355129824934,1497.759338573,1,69
true,0.05,0.8,-9190.367608136241,571.7814211941189,1497.759338573,2,69
true,0.05,0.8,-12248.963957940476,866.2139726674817,1497.759338573,3,69
true,0.05,0.8,-9233.541196268592,627.8061773601306,1497.759338573,4,69
true,0.05,0.8,-9241.47779693601,682.3502690362164,1497.759338573,5,69
true,0.05,0.8,-9224.75500314371,647.0464187862095,1497.759338573,6,69
true,0.05,0.8,-8573.152350293834,498.6549919570337,1497.759338573,7,69
true,0.05,0.8,-10315.369188452918,699.0216591079728,1497.759338573,8,69
false,0.03,0.95,-6292.475362613505,331.7275209023696,1565.249148842,1,84
false,0.03,0.95,-8549.224701246229,495.7088060694961,1565.249148842,2,84
false,0.03,0.95,-10913.359106994021,651.3628860296378,1565.249148842,3,84
false,0.03,0.95,-8503.74253203844,499.44143677666136,1565.249148842,4,84
false,0.03,0.95,-8492.214541318192,563.6555337542038,1565.249148842,5,84
false,0.03,0.95,-8454.976667200728,513.2033138242307,1565.249148842,6,84
false,0.03,0.95,-8013.945423238198,486.9553707850848,1565.249148842,7,84
false,0.03,0.95,-9172.850148334768,572.1524914465964,1565.249148842,8,84
false,0.05,0.8,-6371.4773338918785,280.4208526464842,1493.2994576,1,70
false,0.05,0.8,-8687.376147392248,389.0721764389747,1493.2994576,2,70
false,0.05,0.8,-11107.877706566927,546.2372474590995,1493.2994576,3,70
false,0.05,0.8,-8677.68191956215,417.1588377481608,1493.2994576,4,70
false,0.05,0.8,-8640.608446040282,445.2498810995874,1493.2994576,5,70
false,0.05,0.8,-8592.289077457433,423.1654758791177,1493.2994576,6,70
false,0.05,0.8,-8156.531083837615,378.2714358063487,1493.2994576,7,70
false,0.05,0.8,-9327.87331224817,459.6462232914489,1493.2994576,8,70
true,0.1,0.99,-7620.999648841039,3198.9377631405705,1559.895771757,1,85
true,0.1,0.99,-12090.24508771905,7092.686961011024,1559.895771757,2,85
true,0.1,0.99,-17247.106885968155,10004.486279308441,1559.895771757,3,85
true,0.1,0.99,-12364.736248739939,13149.332329503844,1559.895771757,4,85
true,0.1,0.99,-12482.106532395332,6636.013980656243,1559.895771757,5,85
true,0.1,0.99,-12875.095631671596,9374.14195250566,1559.895771757,6,85
true,0.1,0.99,-10905.381115747054,5093.04376849126,1559.895771757,7,85
true,0.1,0.99,-13739.319718544231,6683.24216737342,1559.895771757,8,85
true,0.03,0.8,-6564.329222961735,234.02638721481676,1498.25789961,1,71
true,0.03,0.8,-9010.618965352074,434.5260810066574,1498.25789961,2,71
true,0.03,0.8,-12010.62257608492,692.701585395791,1498.25789961,3,71
true,0.03,0.8,-9068.042590111467,493.26833091183596,1498.25789961,4,71
true,0.03,0.8,-9047.90207332341,519.3724459877034,1498.25789961,5,71
true,0.03,0.8,-9114.427551173807,557.0214979425459,1498.25789961,6,71
true,0.03,0.8,-8437.594910255833,366.81704668760926,1498.25789961,7,71
true,0.03,0.8,-10102.398003237851,554.321946639302,1498.25789961,8,71
false,0.1,0.99,-7073.758173236474,3211.0174334596154,1568.168005067,1,86
false,0.1,0.99,-11303.90910024585,5437.430068100235,1568.168005067,2,86
false,0.1,0.99,-15835.209358278715,12431.224715221002,1568.168005067,3,86
false,0.1,0.99,-11695.46378951056,6983.5156503136905,1568.168005067,4,86
false,0.1,0.99,-11456.987997468552,6101.185664338409,1568.168005067,5,86
false,0.1,0.99,-11508.621662075813,8201.14963560713,1568.168005067,6,86
false,0.1,0.99,-10365.03081324003,6916.377051650174,1568.168005067,7,86
false,0.1,0.99,-12395.611381797002,7455.196061345482,1568.168005067,8,86
false,0.03,0.8,-6448.920896281405,221.32950183115616,1495.907099505,1,72
false,0.03,0.8,-8615.635677764654,309.97563113216853,1495.907099505,2,72
false,0.03,0.8,-10896.29783735385,417.42301213393404,1495.907099505,3,72
false,0.03,0.8,-8599.907871193156,316.3753034949629,1495.907099505,4,72
false,0.03,0.8,-8579.612242915104,342.43168736000706,1495.907099505,5,72
false,0.03,0.8,-8522.28225826591,345.23812458406917,1495.907099505,6,72
false,0.03,0.8,-8093.275885532996,275.85148219896314,1495.907099505,7,72
false,0.03,0.8,-9214.792945291301,341.99562106346673,1495.907099505,8,72
true,0.05,0.99,-6505.717087752675,874.2000478343103,1559.440024953,1,87
true,0.05,0.99,-9332.203117756,1831.0646714861248,1559.440024953,2,87
true,0.05,0.99,-12636.518728671726,2055.2216796269313,1559.440024953,3,87
true,0.05,0.99,-9307.838914086697,1483.6822573714664,1559.440024953,4,87
true,0.05,0.99,-9322.717042111884,1437.6675777118824,1559.440024953,5,87
true,0.05,0.99,-9558.03295939137,1758.4391904199988,1559.440024953,6,87
true,0.05,0.99,-8690.10284297734,1406.8062463997787,1559.440024953,7,87
true,0.05,0.99,-10497.491404231687,1771.0573922102808,1559.440024953,8,87
true,0.1,0.9,-6831.147850254472,866.3498461448465,1501.495789184,1,73
true,0.1,0.9,-9904.466615660112,1661.0742878624667,1501.495789184,2,73
true,0.1,0.9,-13471.681376179002,2447.7192762683485,1501.495789184,3,73
true,0.1,0.9,-10152.170246226067,2597.31589478916,1501.495789184,4,73
true,0.1,0.9,-10145.349619701674,1847.2808805138473,1501.495789184,5,73
true,0.1,0.9,-10132.578750522393,2034.64159587236,1501.495789184,6,73
true,0.1,0.9,-9219.970873531349,1375.0026175296705,1501.495789184,7,73
true,0.1,0.9,-11198.932416553213,2119.37572113989,1501.495789184,8,73
false,0.05,0.99,-6155.4375090082485,725.4146345183614,1561.12351595,1,88
false,0.05,0.99,-8835.539658163994,1444.863249144575,1561.12351595,2,88
false,0.05,0.99,-11587.207780446259,2288.867928347727,1561.12351595,3,88
false,0.05,0.99,-8932.232153241654,2204.760644436373,1561.12351595,4,88
false,0.05,0.99,-8903.208404898958,1462.4438624365307,1561.12351595,5,88
false,0.05,0.99,-8917.355447770275,1402.4423293457362,1561.12351595,6,88
false,0.05,0.99,-8289.51334205298,1340.5330128394808,1561.12351595,7,88
false,0.05,0.99,-9533.043513388115,1504.078887527082,1561.12351595,8,88
false,0.1,0.9,-6474.5334849777455,653.7244806030949,1497.850921437,1,74
false,0.1,0.9,-9187.147825805958,1473.3902140759196,1497.850921437,2,74
false,0.1,0.9,-11855.690364191792,1763.6137204837692,1497.850921437,3,74
false,0.1,0.9,-9211.477461687044,1440.5926987915575,1497.850921437,4,74
false,0.1,0.9,-9177.244600893182,1391.3165330568354,1497.850921437,5,74
false,0.1,0.9,-9109.99962573488,1179.5107653920877,1497.850921437,6,74
false,0.1,0.9,-8506.265330049162,1022.2614020751525,1497.850921437,7,74
false,0.1,0.9,-9841.112175055545,1381.6850471106156,1497.850921437,8,74
true,0.03,0.99,-6531.351338077496,572.251926061763,1563.284670594,1,89
true,0.03,0.99,-8989.037452650344,908.4390354224662,1563.284670594,2,89
true,0.03,0.99,-11998.935897193533,1364.9011292864695,1563.284670594,3,89
true,0.03,0.99,-9042.758943511102,970.3800134917633,1563.284670594,4,89
true,0.03,0.99,-9032.230665580208,924.2294448780551,1563.284670594,5,89
true,0.03,0.99,-9065.983895026024,977.2996731313391,1563.284670594,6,89
true,0.03,0.99,-8411.360332419907,899.1705867994149,1563.284670594,7,89
true,0.03,0.99,-10123.016981292782,982.6451564768341,1563.284670594,8,89
true,0.05,0.9,-6590.762532858434,463.0258986877648,1502.635306423,1,75
true,0.05,0.9,-9243.206826071886,818.766292713616,1502.635306423,2,75
true,0.05,0.9,-12391.729366073892,1222.4468677642508,1502.635306423,3,75
true,0.05,0.9,-9285.378426885884,897.8494847279501,1502.635306423,4,75
true,0.05,0.9,-9275.539085438066,921.9738961621284,1502.635306423,5,75
true,0.05,0.9,-9381.507136632425,959.0064086705128,1502.635306423,6,75
true,0.05,0.9,-8604.278747425893,785.5410225704896,1502.635306423,7,75
true,0.05,0.9,-10326.667475069431,926.8910836013371,1502.635306423,8,75
false,0.03,0.99,-6211.6235588913205,431.3202569295888,1524.336850002,1,90
false,0.03,0.99,-8541.984907820053,700.6243579084945,1524.336850002,2,90
false,0.03,0.99,-10979.794990399561,1002.0041339004879,1524.336850002,3,90
false,0.03,0.99,-8459.444669246559,672.9810773670225,1524.336850002,4,90
false,0.03,0.99,-8424.192911464703,642.0243021101603,1524.336850002,5,90
false,0.03,0.99,-8473.590274579752,798.8558336955012,1524.336850002,6,90
false,0.03,0.99,-7979.5148005110905,641.0605935545445,1524.336850002,7,90
false,0.03,0.99,-9167.891540095932,730.1883574227676,1524.336850002,8,90
true,0.1,0.7,-6655.845864027238,444.4762786294785,1496.523770473,1,91
true,0.1,0.7,-9653.90416860988,894.5328815961564,1496.523770473,2,91
true,0.1,0.7,-12967.226896663264,1290.4276131380761,1496.523770473,3,91
true,0.1,0.7,-9660.538579807826,934.4247933279721,1496.523770473,4,91
