$L$&$b$&$K$&$CoV$&Average gap (DP)&Median gap (DP)&Average gap (Simple)&Median gap (Simple)\\
2&75&80&0.2&2.05&1.25&-5.73&-6.7\\
8&75&320&0.2&1.57&1.23&-2.07&-2.54\\
2&75&1280&0.2&2.81&1.63&-1.87&-2.55\\
4&75&320&0.2&1.34&0.89&-3.89&-4.14\\
2&75&320&0.1&1.69&0.89&-2.14&-2.84\\
1&75&320&0.2&2.07&1.28&-3.9&-4.81\\
2&75&320&0.3&1.93&1.28&-5.59&-6.26\\
0&75&320&0.2&1.99&1.33&-3.65&-4.38\\
2&50&320&0.2&1.92&1.23&-4.57&-5.35\\
2&75&320&0.2&1.96&1.11&-3.96&-4.89\\
2&100&320&0.2&1.93&1.13&-3.58&-4.4\\
2&75&0&0.2&-1.46&-1.48&-1.08&-1.17\\
